STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.910.000,89.100.000.000,120/2009/GCNCP-CNVSD,15/12/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.000.000,30.000.000.000,135/2009/GCNCP-CNVSD,24/12/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.910.000,119.100.000.000,,
