STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.200.000,12.000.000.000,33/2008/GCNCP-TTLK,18/07/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.960.000,19.600.000.000,33/2008/GCNCP-VSD-1,01/09/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.160.000,31.600.000.000,,
