STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,80.000.000,800.000.000.000,số 67/2020/GCNCP-VSD,12/11/2020
2,Điều chỉnh lần 1,Đăng ký bổ sung,20.000.000,200.000.000.000,số 67/2020/GCNCP-VSD-1,15/01/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,100.000.000,1.000.000.000.000,,
