STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.200.000,22.000.000.000,59/2010/GCNCP-VSD,10/03/2010
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,59/2010/GCNCP-VSD-1,21/03/2013
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 59/2010/GCNCP-VSD-2,22/08/2016
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.892.910,28.929.100.000,59/2010/GCNCP-VSD-3,29/12/2016
5,Điều chỉnh lần 4,Đăng ký bổ sung,5.092.910,50.929.100.000,59/2010/GCNCP-VSD-4,02/11/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.185.820,101.858.200.000,,
