STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.500.000,95.000.000.000,85/2015/GCNCP-VSD,01/10/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.500.000,95.000.000.000,,
