STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,33.900.000,339.000.000.000,01/2022/GCNCP-VSD,06/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,33.900.000,339.000.000.000,,
