STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.630.000,46.300.000.000,số 03/2021/GCNCP-VSD,06/01/2021
2,Điều chỉnh lần 1,Đăng ký bổ sung,463.000,4.630.000.000,03/2021/GCNCP-VSD-1,14/12/2021
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.222.312,12.223.120.000,03/2021/GCNCP-VSD-2,18/05/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.315.312,63.153.120.000,,
