STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,22.500.000,225.000.000.000,270/2010/GCNCP -VSD,05/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.460.000,54.600.000.000,270/2010/GCNCP-VSD-1,03/01/2013
3,Điều chỉnh lần 2,Đăng ký bổ sung,15.378.000,153.780.000.000,270/2010/GCNCP-VSD-2,10/06/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,43.338.000,433.380.000.000,,
