STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,28.768.711,287.687.110.000,12/2009/GCNCP-CNTTLK,16/03/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,812.000,8.120.000.000,110/2009/GCNCP-CNVSD,04/12/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,14.794.674,147.946.740.000,12/2009/GCNCP-CNVSD-2,20/12/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,44.375.385,443.753.850.000,,
