STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,63.250.000,632.500.000.000,số 13/2018/GCNCP-VSD,07/03/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,63.250.000,632.500.000.000,,
