STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,99.140.960,991.409.600.000,số 11CPH/2018/GCNCP-VSD,12/03/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.000.000.000,40.000.000.000.000,số 77/2018/GCNCP-VSD,11/09/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.000.000.000,40.000.000.000.000,,
