STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.400.000,44.000.000.000,số 65/2018/GCNCP-VSD,07/08/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.400.000,44.000.000.000,,
