STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.049.500,70.495.000.000,63/2006/GCNCP-TTLK,22/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.950.500,29.505.000.000,63/2006/GCNCP-TTLK-1,03/03/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.500.000,25.000.000.000,63/2006/GCNCP-VSD-2,24/03/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,7.500.000,75.000.000.000,63/2006/GCNCP-VSD-3,20/05/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,200.000.000.000,,
