STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,500.000.000,5.000.000.000.000,Số 95/2016/GCNCP-VSD,13/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,500.000.000,5.000.000.000.000,,
