STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.400.000,84.000.000.000,35/2006/GCNCP-CNTTLK,06/11/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.679.949,16.799.490.000,17/2007/GCNCP-CNTTLK,25/04/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,3.023.881,30.238.810.000,62/2008/GCNCP-CNTTLK,27/06/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,6.551.838,65.518.380.000,35/2006/GCNCP-VSD-3,09/03/2018
5,Điều chỉnh lần 4,Đăng ký bổ sung,6.551.915,65.519.150.000,số 35/2006/GCNCP-VSD-4,11/04/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,26.207.583,262.075.830.000,,
