STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,14.050.800,140.508.000.000,57/2015/GCNCP-VSD,21/07/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.616.516,56.165.160.000,số 57/2015/GCNCP-VSD-1,08/07/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,332.684,3.326.840.000,số 57/2015/GCNCP-VSD-2,24/10/2016
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.995.952,39.959.520.000,57/2015/GCNCP-VSD-3,25/07/2017
5,Điều chỉnh lần 4,Đăng ký bổ sung,9.585.739,95.857.390.000,số 57/2015/GCNCP-VSD-4,10/06/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,33.581.691,335.816.910.000,,
