STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.231.060,12.310.600.000,124/2009/GCNCP-VSD,30/12/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.231.060,12.310.600.000,,
