STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.338.648,113.386.480.000,số 35/2020/GCNCP-VSD,20/05/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.338.648,113.386.480.000,,
