STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.000.000,20.000.000.000,129/2009/GCNCP-VSD,04/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.600.000,16.000.000.000,129/2009/GCNCP-VSD-1,15/09/2015
3,Điều chỉnh lần 2,Đăng ký bổ sung,3.600.000,36.000.000.000,số 129/2009/GCNCP-VSD-2,24/09/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.200.000,72.000.000.000,,
