STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,250.000.000,2.500.000.000.000,26/2021/GCNCP-VSD,05/07/2021
2,Điều chỉnh lần 1,Đăng ký bổ sung,125.000.000,1.250.000.000.000,26/2021/GCNCP-VSD-1,17/02/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,375.000.000,3.750.000.000.000,,
