STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.669.730,106.697.300.000,142/2017/GCNCP-VSD,18/07/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.669.730,106.697.300.000,,
