STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.007.500,90.075.000.000,50/2010/GCNCP-CNVSD,30/03/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.007.500,90.075.000.000,,
