STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.200.000,22.000.000.000,176/2017/GCNCP-VSD,14/09/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.200.000,22.000.000.000,,
