STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.000.000,60.000.000.000,65/2009/GCNCP-VSD,02/10/2009
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,65/2009/GCNCP-VSD-1,25/10/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.000.000,60.000.000.000,,
