STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,300.000.000,3.000.000.000.000,số 35/2017/GCNCP-VSD,24/01/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,22.388.060,223.880.600.000,35/2017/GCNCP-VSD-1,10/05/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,128.955.224,1.289.552.240.000,35/2017/GCNCP-VSD-2,06/10/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,90.268.050,902.680.500.000,35/2017/GCNCP-VSD-3,25/07/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,541.611.334,5.416.113.340.000,,
