STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.880.000,18.800.000.000,số 60/2020/GCNCP-VSD,29/09/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.880.000,18.800.000.000,,
