STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.287.472,12.874.720.000,19/2022/GCNCP-VSD,28/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.287.472,12.874.720.000,,
