STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.398.250,33.982.500.000,số 24/2017/GCNCP-VSD,19/01/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,số 24/2017/GCNCP-VSD-1,05/04/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,917.678,9.176.780.000,số 24/2017/GCNCP-VSD-2,12/09/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.315.928,63.159.280.000,,
