STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,227/2010/GCNCP-VSD,22/09/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.000.000,40.000.000.000,số 227/2010/GCNCP-VSD-01,19/02/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.000.000,120.000.000.000,,
