STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.200.000,22.000.000.000,17/2009/GCNCP-TTLK,17/06/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,135.500,1.355.000.000,1,31/12/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,644.499,6.444.990.000,17/2009/GCNCP-VSD-2,22/03/2013
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.520.001,15.200.010.000,17/2009/GCNCP-VSD-3,13/08/2014
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.500.000,15.000.000.000,số 17/2009/GCNCP-VSD-04,23/02/2016
6,Điều chỉnh lần 5,Đăng ký bổ sung,2.000.000,20.000.000.000,17/2009/GCNCP-VSD-05,10/10/2018
7,Điều chỉnh lần 6,Đăng ký bổ sung,799.991,7.999.910.000,số 17/2009/GCNCP-VSD-06,19/07/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.799.991,87.999.910.000,,
