STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.850.000,98.500.000.000,08/2022/GCNCP-VSD,26/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.850.000,98.500.000.000,,
