STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.434.000,154.340.000.000,22/2008/GCNCP-CNTTLK,04/02/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.079.800,30.798.000.000,121/2008/GCNCP-CNTTLK,26/12/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.910.879,59.108.790.000,22/2008/GCNCP-VSD-2,21/01/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,4.396.215,43.962.150.000,22/2008/GCNCP-VSD-3,12/02/2015
5,Điều chỉnh lần 4,Đăng ký bổ sung,2.637.448,26.374.480.000,22/2008/GCNCP-VSD-4,29/06/2015
6,Điều chỉnh lần 5,Đăng ký bổ sung,2.901.074,29.010.740.000,số 22/2008/GCNCP-VSD-5,07/07/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,34.359.416,343.594.160.000,,
