STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,37/2009/GCNCP-TTLK,24/07/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,7.000.000,70.000.000.000,37/2009/GCNCP-VSD-1,27/09/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,15.000.000,150.000.000.000,,
