STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.176.045,11.760.450.000,số 10/2016/GCNCP-VSD,28/01/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.176.045,11.760.450.000,,
