STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.691.226,76.912.260.000,156/2016/GCNCP-VSD,28/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.691.226,76.912.260.000,,
