STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.000.000,200.000.000.000,78/2006/GCNCP-CNTTLK,15/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,6.000.000,60.000.000.000,44/2007/GCNCP-CNTTLK,04/07/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,3.899.629,38.996.290.000,67/2008/GCNCP-CNTTLK,03/07/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,5.979.521,59.795.210.000,93/2010/GCNCP-CNVSD,25/06/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,5.120.000,51.200.000.000,93/2010/GCNCP-VSD-4,15/01/2014
6,Điều chỉnh lần 5,Đăng ký bổ sung,5.000.000,50.000.000.000,93/2010/GCNCP-VSD-5,28/01/2015
7,Điều chỉnh lần 6,Đăng ký bổ sung,22.999.470,229.994.700.000,93/2010/GCNCP-VSD-6,05/07/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,68.998.620,689.986.200.000,,
