STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.117.800,31.178.000.000,11/2021/GCNCP-VSD,10/03/2021
2,Điều chỉnh lần 1,Đăng ký bổ sung,90.000.000,900.000.000.000,11/2021/GCNCP-VSD-1,12/05/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,93.117.800,931.178.000.000,,
