STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.616.380,56.163.800.000,172/2010/GCNCP-VSD,16/07/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.741.116,17.411.160.000,172/2010/GCNCP-VSD-1,29/11/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.642.504,26.425.040.000,172/2010/GCNCP-VSD-2,14/12/2012
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.199.847,31.998.470.000,số 172/2010/GCNCP-VSD-3,15/01/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,13.199.847,131.998.470.000,,
