STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,45.745.876,457.458.760.000,số 28/2019/GCNCP-VSD,25/06/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,45.745.876,457.458.760.000,,
