STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.520.000,15.200.000.000,số 12/2020/GCNCP-VSD,17/02/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.520.000,15.200.000.000,,
