STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.577.500,125.775.000.000,7/2010/GCNCP-CNVSD,15/01/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.773.250,37.732.500.000,78/2010/GCNCP-CNVSD,28/05/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,12.099.486,120.994.860.000,7/2010/GCNCP-VSD-2,26/08/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.388.881,23.888.810.000,7/2010/GCNCP-VSD-3,03/07/2014
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.500.000,15.000.000.000,7/2010/GCNCP-VSD-4,18/03/2016
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.596.289,15.962.890.000,số 7/2010/GCNCP-VSD-5,28/06/2016
7,Điều chỉnh lần 6,Đăng ký bổ sung,3.352.274,33.522.740.000,số 7/2010/GCNCP-VSD-6,21/10/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,37.287.680,372.876.800.000,,
