STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.000.000,50.000.000.000,số 60/2018/GCNCP-VSD,19/07/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.000.000,50.000.000.000,,
