STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,80.058.970,800.589.700.000,Số 77/2016/GCNCP-VSD,08/08/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,80.058.970,800.589.700.000,,
