STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,21/2006/GCNCP-TTLK,06/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.500.000,35.000.000.000,21/2006/GCNCP-TTLK-1,10/04/2008
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,21/2006/GCNCP-VSD-2,09/02/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.000.000,70.000.000.000,,
