STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.800.000,88.000.000.000,số 87/2018/GCNCP-VSD,18/10/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.760.000,17.600.000.000,số 87/2018/GCNCP-VSD-1,03/12/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.280.000,52.800.000.000,số 87/2018/GCNCP-VSD-2,18/01/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,15.800.000,158.000.000.000,87/2018/GCNCP-VSD-3,30/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,31.640.000,316.400.000.000,,
