STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,225.659.210,2.256.592.100.000,163/2017/GCNCP-VSD,22/08/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,9.573.000,95.730.000.000,số 163/2017/GCNCP-VSD-1,19/06/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,235.232.210,2.352.322.100.000,,
