STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.500.000,45.000.000.000,46/2010/GCNCP-VSD,11/02/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.250.000,22.500.000.000,số 46/2010/GCNCP-VSD-1,27/07/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.062.500,50.625.000.000,số 46/2010/GCNCP-VSD-2,11/09/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.812.500,118.125.000.000,,
