STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.800.000,18.000.000.000,05/GCN/TTGDHN-LK,08/07/2005
2,Điều chỉnh lần 1,Đăng ký bổ sung,900.000,9.000.000.000,05/2005/GCNCP-VSD-1,19/06/2013
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.350.000,13.500.000.000,05/2005/GCNCP-VSD-2,25/05/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.009.992,10.099.920.000,số 05/2005/GCNCP-VSD-3,03/12/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.059.992,50.599.920.000,,
