STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.650.000,116.500.000.000,82/2015/GCNCP-VSD,24/09/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.164.994,11.649.940.000,82/2015/GCNCP-VSD-1,01/08/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.281.492,12.814.920.000,số 82/2015/GCNCP-VSD-2,29/08/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.096.486,140.964.860.000,,
