STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.000.000,30.000.000.000,112/2010/GCNCP-VSD,05/05/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.000.000,30.000.000.000,,
