STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.215.000,12.150.000.000,số 77/2020/GCNCP-VSD,17/12/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.215.000,12.150.000.000,,
