STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,50.049.936,500.499.360.000,số 194/2016/GCNCP-VSD,15/12/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,25.000.000,250.000.000.000,số 194/2016/GCNCP-VSD-1,12/01/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,75.049.936,750.499.360.000,,
