STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.000.000,40.000.000.000,61/2008/GCNCP-TTLK,23/12/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,61/2008/GCNCP-VSD-1,24/03/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,6.000.000,60.000.000.000,số 61/2008/GCNCP-VSD-2,07/03/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.000.000,120.000.000.000,,
