STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.311.400,13.114.000.000,85/2006/GCNCP-CNTTLK,25/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.622.800,26.228.000.000,38/2007/GCNCP-CNTTLK,21/06/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.967.100,19.671.000.000,24/2008/GCNCP-CNTTLK,18/02/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.360.520,23.605.200.000,69/2008/GCNCP-CNTTLK,07/07/2008
5,Điều chỉnh lần 4,Đăng ký bổ sung,4.130.810,41.308.100.000,69/2008/GCNCP-CNVSD-5,08/06/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.392.630,123.926.300.000,,
