STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,23.608.165,236.081.650.000,121/2017/GCNCP-VSD,15/06/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,23.608.165,236.081.650.000,,
