STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,51.000.000,510.000.000.000,33/2015/GCNCP-VSD,29/05/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,51.000.000,510.000.000.000,,
