STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.085.000,120.850.000.000,27/2009/GCNCP-TTLK,25/06/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.998.952,29.989.520.000,27/2009/GCNCP-VSD-1,25/08/2011
3,Cấp lần đầu,Thay đổi tên TCPH,0,0,27/2009/GCNCP-VSD-1,25/08/2011
4,Điều chỉnh lần 2,Đăng ký bổ sung,6.334.394,63.343.940.000,số 27/2009/GCNCP-VSD-2,22/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,21.418.346,214.183.460.000,,
