STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.600.000,136.000.000.000,16/2021/GCNCP-VSD,15/04/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,13.600.000,136.000.000.000,,
