STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,18.348.200,183.482.000.000,số 01-CPH/2019/GCNCP-VSD,16/05/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,31.520.000,315.200.000.000,47/2021/GCNCP-VSD,24/11/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,31.520.000,315.200.000.000,,
