STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,số 213/2017/GCNCP-VSD,14/11/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,51.500.000,515.000.000.000,số 213/2017/GCNCP-VSD-1,15/11/2019
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 213/2017/GCNCP-VSD-2,17/12/2019
4,Điều chỉnh lần 3,Đăng ký bổ sung,20.000.000,200.000.000.000,213/2017/GCNCP-VSD-3,26/02/2021
5,Điều chỉnh lần 4,Đăng ký bổ sung,15.500.000,155.000.000.000,213/2017/GCNCP-VSD-4,17/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,97.000.000,970.000.000.000,,
