STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.145.000,51.450.000.000,92/2010/GCNCP-VSD,08/04/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.086.998,30.869.980.000,92/2010/GCNCP-VSD-1,07/12/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,4.115.989,41.159.890.000,92/2010/GCNCP-VSD-2,01/10/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,6.173.967,61.739.670.000,số 92/2010/GCNCP-VSD-3,13/08/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,18.521.954,185.219.540.000,,
