STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.500.000,135.000.000.000,số 141/2016/GCNCP-VSD,02/12/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,17.550.000,175.500.000.000,số 169/2016/GCNCP-VSD-1,14/12/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,6.209.983,62.099.830.000,số 169/2016/GCNCP-VSD-2,07/08/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,59.662.526,596.625.260.000,số 169/2016/GCNCP-VSD-3,25/09/2018
5,Điều chỉnh lần 4,Thay đổi tên TCPH,0,0,số 169/2016/GCNCP-VSD-4,28/08/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,96.922.509,969.225.090.000,,
