STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,46/2009/GCNCP-TTLK,28/08/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.000.000,10.000.000.000,46/2009/GCNCP-VSD-1,10/09/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.500.000,25.000.000.000,46/2009/GCNCP-VSD-2,14/02/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.349.578,13.495.780.000,46/2009/GCNCP-VSD-3,29/08/2011
5,Điều chỉnh lần 4,Thay đổi tên TCPH,0,0,số 46/2009/GCNCP-VSD-4,16/03/2018
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.039.058,10.390.580.000,số 46/2009/GCNCP-VSD-5,15/11/2019
7,Điều chỉnh lần 6,Đăng ký bổ sung,793.988,7.939.880.000,46/2009/GCNCP-VSD-6,04/11/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.682.624,166.826.240.000,,
