STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.943.710,39.437.100.000,158/2017/GCNCP-VSD,16/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.943.710,39.437.100.000,,
